depart;destination;durée
TREFFLÉAN;MARZAN;1993.6
BRIEC;BRIEC;0.0
BRIEC;LANDRÉVARZEC;437.7
BRIEC;LANDUDAL;687.0
BRIEC;EDERN;802.6
BRIEC;LANGOLEN;711.8
BRIEC;GOUÉZEC;870.9
BRIEC;ERGUÉ-GABÉRIC;974.7
BRIEC;CAST;991.3
BRIEC;SAINT-COULITZ;1111.0
BRIEC;QUÉMÉNÉVEN;943.2
BRIEC;LOTHEY;830.5
BRIEC;SAINT-THOIS;1037.5
BRIEC;PLOGONNEC;1280.0
BRIEC;TRÉGOUREZ;885.9
BRIEC;QUIMPER;934.7
BRIEC;CORAY;1218.5
BRIEC;CHÂTEAULIN;946.5
BRIEC;ELLIANT;1674.1
BRIEC;LOCRONAN;1357.2
BRIEC;LAZ;1148.2
BRIEC;GUENGAT;1429.5
BRIEC;LENNON;1261.5
BRIEC;PORT-LAUNAY;1015.5
BRIEC;TOURCH;1538.1
BRIEC;PLOÉVEN;1831.1
BRIEC;PLEYBEN;1386.3
BRIEC;SAINT-SÉGAL;962.8
BRIEC;SAINT-ÉVARZEC;1551.0
BRIEC;SAINT-YVI;1461.4
BRIEC;PLONÉIS;1321.7
BRIEC;PLONÉVEZ-PORZAY;1621.3
BRIEC;PLUGUFFAN;1430.3
BRIEC;KERLAZ;1575.3
BRIEC;DINÉAULT;1491.1
BRIEC;PLOMODIERN;1987.6
BRIEC;CHÂTEAUNEUF-DU-FAOU;1564.7
BRIEC;LEUHAN;1644.1
BRIEC;LE JUCH;1674.5
BRIEC;SAINT-GOAZEC;1915.4
BRIEC;GOURLIZON;1595.5
BRIEC;LA FORÊT-FOUESNANT;1607.4
BRIEC;PLEUVEN;1741.7
BRIEC;PLOMELIN;1708.3
BRIEC;LE CLOÎTRE-PLEYBEN;1593.3
BRIEC;PONT-DE-BUIS-LÈS-QUIMERCH;1340.6
BRIEC;GOUESNACH;1740.3
BRIEC;TRÉGARVAN;2222.6
BRIEC;PLOGASTEL-SAINT-GERMAIN;1685.8
BRIEC;CLOHARS-FOUESNANT;1747.5
BRIEC;ROSPORDEN;1975.0
BRIEC;SAINT-NIC;2031.7
BRIEC;LOPÉREC;1772.3
BRIEC;PLONÉVEZ-DU-FAOU;1958.2
BRIEC;SCAËR;1865.9
BRIEC;DOUARNENEZ;1872.7
BRIEC;LANNÉDERN;1951.0
BRIEC;MELGVEN;1874.6
BRIEC;ROUDOUALLEC;2151.2
BRIEC;BÉNODET;2007.3
BRIEC;ROSNOËN;1706.1
BRIEC;POULDERGAT;1887.2
BRIEC;CONCARNEAU;1582.0
BRIEC;COMBRIT;1860.9
BRIEC;LE FAOU;1485.4
BRIEC;FOUESNANT;2132.4
BRIEC;LANDUDEC;1814.9
BRIEC;TRÉMÉOC;1914.0
BRIEC;BRASPARTS;1971.6
BRIEC;PEUMERIT;2092.8
BRIEC;GUILER-SUR-GOYEN;2035.9
PLOUESCAT;PLOUESCAT;0.0
PLOUESCAT;CLÉDER;427.6
PLOUESCAT;PLOUNÉVEZ-LOCHRIST;477.8
PLOUESCAT;TRÉFLAOUÉNAN;773.1
PLOUESCAT;TRÉFLEZ;779.5
PLOUESCAT;SIBIRIL;878.6
PLOUESCAT;SAINT-VOUGAY;782.3
PLOUESCAT;TRÉZILIDÉ;894.0
PLOUESCAT;PLOUGOULM;1148.1
PLOUESCAT;GOULVEN;829.7
PLOUESCAT;LANHOUARNEAU;892.8
PLOUESCAT;PLOUZÉVÉDÉ;924.3
PLOUESCAT;PLOUIDER;959.5
PLOUESCAT;PLOUNÉOUR-BRIGNOGAN-PLAGES;1032.5
PLOUESCAT;MESPAUL;1299.2
PLOUESCAT;SANTEC;1319.4
PLOUESCAT;SAINT-DERRIEN;1388.4
PLOUESCAT;PLOUGAR;967.5
PLOUESCAT;LESNEVEN;1198.0
PLOUESCAT;SAINT-MÉEN;1388.9
PLOUESCAT;SAINT-POL-DE-LÉON;1346.5
PLOUESCAT;KERNOUËS;1440.3
PLOUESCAT;PLOUGOURVEST;1306.9
PLOUESCAT;TRÉGARANTEC;1593.4
PLOUESCAT;ROSCOFF;1428.9
PLOUESCAT;KERLOUAN;1381.4
PLOUESCAT;PLOUVORN;1348.6
PLOUESCAT;ÎLE-DE-BATZ;4550.7
PLOUESCAT;PLOUNÉVENTER;1472.0
PLOUESCAT;SAINT-FRÉGANT;1649.7
PLOUESCAT;PLOUÉNAN;1618.9
PLOUESCAT;BODILIS;1380.2
PLOUESCAT;LE FOLGOËT;1399.6
PLOUESCAT;GUISSÉNY;1783.2
PLOUESCAT;TRÉMAOUÉZAN;1961.3
PLOUESCAT;LANARVILY;1624.1
PLOUESCAT;LANNEUFFRET;1717.9
PLOUESCAT;LANDIVISIAU;1508.4
PLOUESCAT;PLOUDANIEL;1728.6
PLOUESCAT;HENVIC;1725.7
PLOUESCAT;GUICLAN;1991.1
PLOUESCAT;KERNILIS;1779.2
PLOUESCAT;CARANTEC;1778.1
PLOUESCAT;LOC-BRÉVALAIRE;1757.9
PLOUESCAT;PLOUÉDERN;1915.7
PLOUESCAT;LA ROCHE-MAURICE;2099.3
PLOUESCAT;LE DRENNEC;1741.8
PLOUESCAT;TAULÉ;1927.3
PLOUESCAT;LOC-EGUINER;1841.8
PLOUESCAT;LAMPAUL-GUIMILIAU;1913.1
PLOUESCAT;SAINT-THONAN;2130.3
PLOUESCAT;PLOUDIRY;2060.3
PLOUESCAT;LOCQUÉNOLÉ;2113.0
PLOUESCAT;SAINTE-SÈVE;2333.9
PLOUESCAT;PLOUGUERNEAU;2238.3
PLOUESCAT;LANDERNEAU;2160.5
PLOUESCAT;SAINT-THÉGONNEC LOC-EGUINER;2176.2
PLOUESCAT;PENCRAN;2533.3
PLOUESCAT;PLOUVIEN;2279.8
PLOUESCAT;GUIMILIAU;1965.0
PLOUESCAT;LA MARTYRE;2371.6
PLOUESCAT;KERSAINT-PLABENNEC;2453.1
PLOUESCAT;SAINT-MARTIN-DES-CHAMPS;2399.4
PLOUESCAT;SAINT-DIVY;2356.1
PLOUESCAT;PLABENNEC;2206.0
PLOUESCAT;LOCMÉLAR;1941.3
PLOUESCAT;PLOUEZOC'H;2741.1
PLOUESCAT;PLOUGASNOU;3258.0
PLOUESCAT;SAINT-SAUVEUR;2148.9
PLOUESCAT;LA FOREST-LANDERNEAU;2552.2
TOURCH;TOURCH;0.0
TOURCH;CORAY;441.6
TOURCH;ELLIANT;1179.7
TOURCH;SCAËR;787.8
TOURCH;ROSPORDEN;670.2
TOURCH;LANGOLEN;990.9
TOURCH;TRÉGOUREZ;651.6
TOURCH;LEUHAN;726.7
TOURCH;SAINT-YVI;1089.4
TOURCH;LANDUDAL;1443.2
TOURCH;LAZ;822.9
TOURCH;MELGVEN;935.2
TOURCH;SAINT-GOAZEC;1534.8
TOURCH;ROUDOUALLEC;1127.1
TOURCH;BANNALEC;1223.9
TOURCH;EDERN;1474.9
TOURCH;ERGUÉ-GABÉRIC;1126.3
TOURCH;GUISCRIFF;1553.2
TOURCH;SAINT-THOIS;1225.6
TOURCH;BRIEC;1547.7
TOURCH;LA FORÊT-FOUESNANT;1217.6
TOURCH;CONCARNEAU;1091.7
TOURCH;SAINT-ÉVARZEC;1824.2
TOURCH;SAINT-THURIEN;1701.9
TOURCH;PONT-AVEN;1206.8
TOURCH;CHÂTEAUNEUF-DU-FAOU;1379.4
TOURCH;GOUÉZEC;1548.0
TOURCH;QUIMPER;1751.4
TOURCH;LANDRÉVARZEC;1798.5
TOURCH;GOURIN;1567.8
TOURCH;LE TRÉVOUX;1720.1
TOURCH;SPÉZET;1804.0
TOURCH;LENNON;1772.5
TOURCH;PLEUVEN;2034.6
TOURCH;LE SAINT;1886.7
TOURCH;TRÉGUNC;1785.6
TOURCH;QUERRIEN;2376.7
TOURCH;LANVÉNÉGEN;2107.9
TOURCH;RIEC-SUR-BÉLON;1644.7
TOURCH;FOUESNANT;1992.9
TOURCH;MELLAC;1849.5
TOURCH;LOTHEY;1983.2
TOURCH;NÉVEZ;1897.3
TOURCH;LE FAOUËT;2441.5
TOURCH;CLOHARS-FOUESNANT;2240.4
TOURCH;BAYE;1914.6
TOURCH;PLONÉVEZ-DU-FAOU;2146.0
TOURCH;SAINT-COULITZ;2471.8
TOURCH;BÉNODET;2129.9
TOURCH;GOUESNACH;2307.4
TOURCH;TRÉMÉVEN;2297.1
TOURCH;CAST;2352.1
TOURCH;SAINT-HERNIN;2478.1
TOURCH;LE CLOÎTRE-PLEYBEN;2338.1
TOURCH;PLEYBEN;2377.0
TOURCH;QUÉMÉNÉVEN;2304.0
TOURCH;PLOGONNEC;2306.5
TOURCH;LANDELEAU;2210.7
TOURCH;PLOMELIN;2377.3
TOURCH;CLÉDEN-POHER;2038.9
TOURCH;CHÂTEAULIN;2307.3
TOURCH;PLUGUFFAN;2293.6
TOURCH;MOËLAN-SUR-MER;2095.3
TOURCH;TRÉOGAN;1953.2
TOURCH;QUIMPERLÉ;2042.2
TOURCH;MESLAN;2521.6
TOURCH;LOCUNOLÉ;2732.0
TOURCH;LANGONNET;2370.4
TOURCH;GUENGAT;2418.4
TOURCH;PLONÉIS;2310.6
ARGENTRÉ-DU-PLESSIS;ARGENTRÉ-DU-PLESSIS;0.0
ARGENTRÉ-DU-PLESSIS;BRIELLES;582.8
ARGENTRÉ-DU-PLESSIS;MONDEVERT;712.8
ARGENTRÉ-DU-PLESSIS;SAINT-GERMAIN-DU-PINEL;636.7
ARGENTRÉ-DU-PLESSIS;LE PERTRE;893.4
ARGENTRÉ-DU-PLESSIS;ÉTRELLES;671.7
ARGENTRÉ-DU-PLESSIS;GENNES-SUR-SEICHE;526.8
ARGENTRÉ-DU-PLESSIS;ERBRÉE;956.2
ARGENTRÉ-DU-PLESSIS;VITRÉ;854.8
ARGENTRÉ-DU-PLESSIS;BRÉAL-SOUS-VITRÉ;903.2
ARGENTRÉ-DU-PLESSIS;MOUTIERS;1075.2
ARGENTRÉ-DU-PLESSIS;VERGÉAL;1042.8
ARGENTRÉ-DU-PLESSIS;DOMALAIN;1142.7
ARGENTRÉ-DU-PLESSIS;TORCÉ;943.8
ARGENTRÉ-DU-PLESSIS;AVAILLES-SUR-SEICHE;1111.4
ARGENTRÉ-DU-PLESSIS;LA CHAPELLE-ERBRÉE;1458.1
ARGENTRÉ-DU-PLESSIS;LA SELLE-GUERCHAISE;1200.0
ARGENTRÉ-DU-PLESSIS;POCÉ-LES-BOIS;1353.7
ARGENTRÉ-DU-PLESSIS;SAINT-AUBIN-DES-LANDES;1181.7
ARGENTRÉ-DU-PLESSIS;BAIS;1420.5
ARGENTRÉ-DU-PLESSIS;LA GUERCHE-DE-BRETAGNE;1409.7
ARGENTRÉ-DU-PLESSIS;CORNILLÉ;1101.9
ARGENTRÉ-DU-PLESSIS;SAINT-M'HERVÉ;1693.3
ARGENTRÉ-DU-PLESSIS;MONTREUIL-SOUS-PÉROUSE;1447.7
ARGENTRÉ-DU-PLESSIS;VISSEICHE;1664.2
ARGENTRÉ-DU-PLESSIS;BALAZÉ;1433.9
ARGENTRÉ-DU-PLESSIS;LOUVIGNÉ-DE-BAIS;1193.3
ARGENTRÉ-DU-PLESSIS;CHAMPEAUX;1701.4
ARGENTRÉ-DU-PLESSIS;SAINT-DIDIER;1314.6
ARGENTRÉ-DU-PLESSIS;TAILLIS;1565.8
ARGENTRÉ-DU-PLESSIS;LANDAVRAN;1566.1
ARGENTRÉ-DU-PLESSIS;MONTAUTOUR;2130.8
ARGENTRÉ-DU-PLESSIS;SAINT-JEAN-SUR-VILAINE;1655.2
ARGENTRÉ-DU-PLESSIS;MOULINS;1969.2
ARGENTRÉ-DU-PLESSIS;RANNÉE;1878.5
ARGENTRÉ-DU-PLESSIS;MOUSSÉ;1792.9
ARGENTRÉ-DU-PLESSIS;ARBRISSEL;1774.9
ARGENTRÉ-DU-PLESSIS;DROUGES;1654.2
ARGENTRÉ-DU-PLESSIS;MARCILLÉ-ROBERT;2058.5
ARGENTRÉ-DU-PLESSIS;MARPIRÉ;3576.0
ARGENTRÉ-DU-PLESSIS;DOMAGNÉ;1558.3
ARGENTRÉ-DU-PLESSIS;CHÂTILLON-EN-VENDELAIS;1906.3
ARGENTRÉ-DU-PLESSIS;VAL-D'IZÉ;1682.8
ARGENTRÉ-DU-PLESSIS;PIRÉ-CHANCÉ;1601.3
ARGENTRÉ-DU-PLESSIS;CHÂTEAUBOURG;1569.5
ARGENTRÉ-DU-PLESSIS;BOISTRUDAN;2016.0
ARGENTRÉ-DU-PLESSIS;PRINCÉ;2495.4
ARGENTRÉ-DU-PLESSIS;SAINT-CHRISTOPHE-DES-BOIS;1889.5
ARGENTRÉ-DU-PLESSIS;RETIERS;2322.7
ARGENTRÉ-DU-PLESSIS;CHELUN;2163.3
ARGENTRÉ-DU-PLESSIS;MONTREUIL-DES-LANDES;2289.1
ARGENTRÉ-DU-PLESSIS;DOURDAIN;2145.8
ARGENTRÉ-DU-PLESSIS;FORGES-LA-FORÊT;2018.5
ARGENTRÉ-DU-PLESSIS;MECÉ;2174.6
ARGENTRÉ-DU-PLESSIS;ESSÉ;2586.1
ARGENTRÉ-DU-PLESSIS;LIVRÉ-SUR-CHANGEON;2227.1
ARGENTRÉ-DU-PLESSIS;CHÂTEAUGIRON;1959.2
ARGENTRÉ-DU-PLESSIS;PARCÉ;2452.6
ARGENTRÉ-DU-PLESSIS;SERVON-SUR-VILAINE;1615.3
ARGENTRÉ-DU-PLESSIS;COMBOURTILLÉ;2271.9
ARGENTRÉ-DU-PLESSIS;EANCÉ;2458.1
ARGENTRÉ-DU-PLESSIS;LE THEIL-DE-BRETAGNE;2465.1
ARGENTRÉ-DU-PLESSIS;LA BOUËXIÈRE;1984.5
ARGENTRÉ-DU-PLESSIS;LUITRÉ-DOMPIERRE;2352.5
ARGENTRÉ-DU-PLESSIS;BRÉCÉ;1596.3
ARGENTRÉ-DU-PLESSIS;AMANLIS;2102.6
ARGENTRÉ-DU-PLESSIS;MARTIGNÉ-FERCHAUD;2454.1
ARGENTRÉ-DU-PLESSIS;NOYAL-SUR-VILAINE;1847.2
ARGENTRÉ-DU-PLESSIS;SAINTE-COLOMBE;2867.2
ARGENTRÉ-DU-PLESSIS;BILLÉ;2515.3
BETTON;BETTON;0.0
BETTON;SAINT-GRÉGOIRE;437.5
BETTON;CHEVAIGNÉ;703.6
BETTON;MELESSE;651.3
BETTON;THORIGNÉ-FOUILLARD;509.1
BETTON;MOUAZÉ;541.4
BETTON;MONTGERMONT;600.8
BETTON;SAINT-SULPICE-LA-FORÊT;765.7
BETTON;LA CHAPELLE-DES-FOUGERETZ;817.6
BETTON;SAINT-GERMAIN-SUR-ILLE;812.5
BETTON;CESSON-SÉVIGNÉ;892.8
BETTON;LA MÉZIÈRE;744.0
BETTON;RENNES;1116.5
BETTON;CHASNÉ-SUR-ILLET;1044.1
BETTON;MONTREUIL-LE-GAST;766.6
BETTON;SAINT-MÉDARD-SUR-ILLE;1280.9
BETTON;LIFFRÉ;1012.1
BETTON;SAINT-AUBIN-D'AUBIGNÉ;836.7
BETTON;VEZIN-LE-COQUET;1151.4
BETTON;PACÉ;932.5
BETTON;ACIGNÉ;1091.7
BETTON;CHANTEPIE;1159.8
BETTON;VIGNOC;1179.9
BETTON;GÉVEZÉ;1065.7
BETTON;ANDOUILLÉ-NEUVILLE;1058.0
BETTON;SAINT-JACQUES-DE-LA-LANDE;1237.6
BETTON;ERCÉ-PRÈS-LIFFRÉ;1265.7
BETTON;AUBIGNÉ;1180.3
BETTON;GUIPEL;1105.9
BETTON;LE RHEU;1130.7
BETTON;NOYAL-CHÂTILLON-SUR-SEICHE;1480.7
BETTON;BRÉCÉ;1251.6
BETTON;MONTREUIL-SUR-ILLE;1387.9
BETTON;PARTHENAY-DE-BRETAGNE;1430.4
BETTON;NOYAL-SUR-VILAINE;1215.2
BETTON;L'HERMITAGE;1218.1
BETTON;DOMLOUP;1534.1
BETTON;LANGOUET;1292.9
BETTON;CLAYES;1296.1
BETTON;VERN-SUR-SEICHE;1374.0
BETTON;GAHARD;1488.2
BETTON;SAINT-SYMPHORIEN;1126.3
BETTON;FEINS;1526.4
BETTON;SAINT-GONDRAN;1314.1
BETTON;SERVON-SUR-VILAINE;1353.4
BETTON;CHARTRES-DE-BRETAGNE;1280.6
BETTON;SAINT-GILLES;1243.5
BETTON;LANGAN;1355.8
BETTON;LA BOUËXIÈRE;1595.4
BETTON;GOSNÉ;1272.1
BETTON;CHAVAGNE;1459.8
BETTON;HÉDÉ-BAZOUGES;1416.9
BETTON;LA CHAPELLE-THOUARAULT;1380.3
BETTON;ROMILLÉ;1488.4
BETTON;NOUVOITOU;1712.3
BETTON;PLEUMELEUC;1526.9
BETTON;SAINT-ERBLON;1734.0
BETTON;MORDELLES;1429.5
BETTON;CHÂTEAUGIRON;1651.2
BETTON;BRUZ;1526.5
BETTON;LA CHAPELLE-CHAUSSÉE;1527.3
BETTON;CHÂTEAUBOURG;1628.5
BETTON;SENS-DE-BRETAGNE;1470.3
BETTON;SAINT-AUBIN-DU-CORMIER;1928.8
BETTON;DINGÉ;1742.0
BETTON;PONT-PÉAN;1501.8
BETTON;VIEUX-VY-SUR-COUESNON;1520.4
BETTON;SAINT-BRIEUC-DES-IFFS;1523.8
BETTON;DOURDAIN;1823.6
BETTON;BRETEIL;1739.6
LILLEMER;LILLEMER;0.0
LILLEMER;LA FRESNAIS;485.3
LILLEMER;SAINT-GUINOUX;525.0
LILLEMER;HIREL;911.9
LILLEMER;ROZ-LANDRIEUX;621.3
LILLEMER;LA GOUESNIÈRE;668.8
LILLEMER;PLERGUER;695.3
LILLEMER;SAINT-BENOÎT-DES-ONDES;940.2
LILLEMER;MINIAC-MORVAN;1146.7
LILLEMER;CHÂTEAUNEUF-D'ILLE-ET-VILAINE;765.1
LILLEMER;SAINT-PÈRE-MARC-EN-POULET;819.4
LILLEMER;LE VIVIER-SUR-MER;983.2
LILLEMER;MONT-DOL;918.7
LILLEMER;SAINT-MÉLOIR-DES-ONDES;960.2
LILLEMER;SAINT-SULIAC;1132.3
LILLEMER;LA VILLE-ÈS-NONAIS;989.6
LILLEMER;DOL-DE-BRETAGNE;1043.7
LILLEMER;SAINT-JOUAN-DES-GUÉRETS;972.8
LILLEMER;LE TRONCHET;1486.9
LILLEMER;PLEUDIHEN-SUR-RANCE;1195.6
LILLEMER;BAGUER-MORVAN;1441.2
LILLEMER;CHERRUEIX;1363.9
LILLEMER;LANGROLAY-SUR-RANCE;1261.3
LILLEMER;LE MINIHIC-SUR-RANCE;1464.6
LILLEMER;BAGUER-PICAN;1202.0
LILLEMER;SAINT-MALO;1333.7
LILLEMER;PLOUËR-SUR-RANCE;1306.2
LILLEMER;CANCALE;1317.9
LILLEMER;BONNEMAIN;1732.2
LILLEMER;SAINT-COULOMB;1386.2
LILLEMER;LA VICOMTÉ-SUR-RANCE;1527.2
LILLEMER;MESNIL-ROC'H;1544.6
LILLEMER;SAINT-HÉLEN;1503.2
LILLEMER;EPINIAC;1576.8
LILLEMER;SAINT-BROLADRE;1430.1
LILLEMER;SAINT-SAMSON-SUR-RANCE;1483.4
LILLEMER;LA RICHARDAIS;1536.5
LILLEMER;PLEURTUIT;1588.8
LILLEMER;TRÉMÉREUC;1520.5
LILLEMER;LA BOUSSAC;1418.0
LILLEMER;DINARD;1637.7
LILLEMER;PLESLIN-TRIGAVOU;1423.7
LILLEMER;LOURMAIS;1761.4
LILLEMER;SAINT-MARCAN;1659.7
LILLEMER;MEILLAC;2134.9
LILLEMER;TADEN;1506.4
LILLEMER;LES CHAMPS-GÉRAUX;1784.7
LILLEMER;PLESDER;1608.9
LILLEMER;BROUALAN;1885.3
LILLEMER;LANVALLAY;1708.3
LILLEMER;TRÉMEHEUC;2063.0
LILLEMER;PLEUGUENEUC;1686.0
LILLEMER;SAINT-LUNAIRE;1808.5
LILLEMER;SAINS;1448.2
LILLEMER;SAINT-BRIAC-SUR-MER;1766.8
LILLEMER;DINAN;1737.5
LILLEMER;COMBOURG;1917.7
LILLEMER;ROZ-SUR-COUESNON;1707.2
LILLEMER;CUGUEN;2136.2
LILLEMER;TRANS-LA-FORÊT;1783.6
LILLEMER;PLEINE-FOUGÈRES;1731.6
LILLEMER;QUÉVERT;1723.9
LILLEMER;BEAUSSAIS-SUR-MER;2154.6
LILLEMER;LA CHAPELLE-AUX-FILTZMÉENS;2064.7
LILLEMER;SAINT-CARNÉ;2056.4
LILLEMER;CALORGUEN;2172.2
LILLEMER;LANCIEUX;2076.8
LILLEMER;LANGUENAN;1855.4
LILLEMER;SAINT-GEORGES-DE-GRÉHAIGNE;1768.9
LILLEMER;TRÉVÉRIEN;1980.3
MARCILLÉ-RAOUL;MARCILLÉ-RAOUL;0.0
MARCILLÉ-RAOUL;SAINT-RÉMY-DU-PLAIN;475.2
MARCILLÉ-RAOUL;SAINT-LÉGER-DES-PRÉS;869.5
MARCILLÉ-RAOUL;FEINS;624.7
MARCILLÉ-RAOUL;NOYAL-SOUS-BAZOUGES;750.2
MARCILLÉ-RAOUL;SENS-DE-BRETAGNE;857.9
MARCILLÉ-RAOUL;LANRIGAN;975.0
MARCILLÉ-RAOUL;RIMOU;770.3
MARCILLÉ-RAOUL;CUGUEN;1067.6
MARCILLÉ-RAOUL;BAZOUGES-LA-PÉROUSE;951.2
MARCILLÉ-RAOUL;DINGÉ;1213.0
MARCILLÉ-RAOUL;TRÉMEHEUC;1167.6
MARCILLÉ-RAOUL;MONTREUIL-SUR-ILLE;808.5
MARCILLÉ-RAOUL;ANDOUILLÉ-NEUVILLE;1225.8
MARCILLÉ-RAOUL;ROMAZY;1116.4
MARCILLÉ-RAOUL;AUBIGNÉ;951.5
MARCILLÉ-RAOUL;VIEUX-VY-SUR-COUESNON;1087.1
MARCILLÉ-RAOUL;COMBOURG;987.2
MARCILLÉ-RAOUL;GUIPEL;1161.1
MARCILLÉ-RAOUL;CHAUVIGNÉ;1379.4
MARCILLÉ-RAOUL;SAINT-MÉDARD-SUR-ILLE;1191.4
MARCILLÉ-RAOUL;BROUALAN;1472.4
MARCILLÉ-RAOUL;LOURMAIS;1394.1
MARCILLÉ-RAOUL;GAHARD;1318.4
MARCILLÉ-RAOUL;TRANS-LA-FORÊT;1252.9
MARCILLÉ-RAOUL;SAINT-AUBIN-D'AUBIGNÉ;1476.7
MARCILLÉ-RAOUL;VAL-COUESNON;1372.1
MARCILLÉ-RAOUL;SAINT-CHRISTOPHE-DE-VALAINS;1318.4
MARCILLÉ-RAOUL;SAINT-GERMAIN-SUR-ILLE;1388.8
MARCILLÉ-RAOUL;LE TIERCENT;1623.3
MARCILLÉ-RAOUL;EPINIAC;1754.7
MARCILLÉ-RAOUL;SAINT-OUEN-DES-ALLEUX;1462.7
MARCILLÉ-RAOUL;BONNEMAIN;1669.1
MARCILLÉ-RAOUL;HÉDÉ-BAZOUGES;1493.5
MARCILLÉ-RAOUL;VIEUX-VIEL;1447.7
MARCILLÉ-RAOUL;QUÉBRIAC;1642.5
MARCILLÉ-RAOUL;ERCÉ-PRÈS-LIFFRÉ;1663.3
MARCILLÉ-RAOUL;LA CHAPELLE-AUX-FILTZMÉENS;1415.2
MARCILLÉ-RAOUL;LA BOUSSAC;1637.6
MARCILLÉ-RAOUL;SOUGEAL;1851.2
MARCILLÉ-RAOUL;SAINT-MARC-LE-BLANC;1862.6
MARCILLÉ-RAOUL;CHASNÉ-SUR-ILLET;1828.9
MARCILLÉ-RAOUL;MEILLAC;1902.8
MARCILLÉ-RAOUL;MÉZIÈRES-SUR-COUESNON;1518.7
MARCILLÉ-RAOUL;CHEVAIGNÉ;1797.2
MARCILLÉ-RAOUL;MONTREUIL-LE-GAST;1515.7
MARCILLÉ-RAOUL;TINTÉNIAC;1792.9
MARCILLÉ-RAOUL;VIGNOC;1804.0
MARCILLÉ-RAOUL;MOUAZÉ;1793.1
MARCILLÉ-RAOUL;SAINT-SYMPHORIEN;1669.4
MARCILLÉ-RAOUL;PLEINE-FOUGÈRES;1625.0
MARCILLÉ-RAOUL;SAINT-SULPICE-LA-FORÊT;2017.4
MARCILLÉ-RAOUL;MELESSE;1850.4
MARCILLÉ-RAOUL;GOSNÉ;1771.1
MARCILLÉ-RAOUL;BAGUER-MORVAN;2407.0
MARCILLÉ-RAOUL;SAINT-BRIEUC-DES-IFFS;2014.2
MARCILLÉ-RAOUL;SAINT-DOMINEUC;1732.1
MARCILLÉ-RAOUL;SAINT-AUBIN-DU-CORMIER;2282.4
MARCILLÉ-RAOUL;SAINT-HILAIRE-DES-LANDES;1715.7
MARCILLÉ-RAOUL;DOL-DE-BRETAGNE;1913.2
MARCILLÉ-RAOUL;LIFFRÉ;2106.1
MARCILLÉ-RAOUL;SAINT-GONDRAN;1857.2
MARCILLÉ-RAOUL;LANGOUET;2048.9
MARCILLÉ-RAOUL;MAEN ROCH;2075.3
MARCILLÉ-RAOUL;PLEUGUENEUC;1800.9
MARCILLÉ-RAOUL;SAINS;1970.4
MARCILLÉ-RAOUL;BAGUER-PICAN;1953.1
MARCILLÉ-RAOUL;TRIMER;2022.1
MARCILLÉ-RAOUL;LA MÉZIÈRE;2101.4
MARCILLÉ-RAOUL;LES IFFS;2256.1
GUIPRY-MESSAC;GUIPRY-MESSAC;0.0
GUIPRY-MESSAC;SAINT-MALO-DE-PHILY;889.5
GUIPRY-MESSAC;LA NOË-BLANCHE;835.6
GUIPRY-MESSAC;LOHÉAC;583.4
GUIPRY-MESSAC;SAINT-GANTON;892.4
GUIPRY-MESSAC;PIPRIAC;557.6
GUIPRY-MESSAC;LIEURON;824.0
GUIPRY-MESSAC;PLÉCHÂTEL;1157.6
GUIPRY-MESSAC;SAINT-SENOUX;1289.7
GUIPRY-MESSAC;SAINTE-ANNE-SUR-VILAINE;1389.3
GUIPRY-MESSAC;LANGON;1270.5
GUIPRY-MESSAC;BAIN-DE-BRETAGNE;1132.3
GUIPRY-MESSAC;GUIGNEN;912.2
GUIPRY-MESSAC;SAINT-JUST;934.8
GUIPRY-MESSAC;GRAND-FOUGERAY;1394.3
GUIPRY-MESSAC;MERNEL;1299.0
GUIPRY-MESSAC;BRUC-SUR-AFF;1198.4
GUIPRY-MESSAC;LA DOMINELAIS;1374.8
GUIPRY-MESSAC;BOURG-DES-COMPTES;1500.5
GUIPRY-MESSAC;POLIGNÉ;1073.5
GUIPRY-MESSAC;RENAC;1053.0
GUIPRY-MESSAC;SAINT-SÉGLIN;1456.7
GUIPRY-MESSAC;LA CHAPELLE-BOUËXIC;1378.3
GUIPRY-MESSAC;LA CHAPELLE-DE-BRAIN;1398.3
GUIPRY-MESSAC;PANCÉ;1215.7
GUIPRY-MESSAC;SAINT-SULPICE-DES-LANDES;1910.3
GUIPRY-MESSAC;VAL D'ANAST;1320.2
GUIPRY-MESSAC;GUICHEN;1238.7
GUIPRY-MESSAC;SIXT-SUR-AFF;1565.5
GUIPRY-MESSAC;LASSY;1646.4
GUIPRY-MESSAC;LAILLÉ;1922.2
GUIPRY-MESSAC;CREVIN;1312.2
GUIPRY-MESSAC;BOVEL;1902.6
GUIPRY-MESSAC;LE SEL-DE-BRETAGNE;1312.0
GUIPRY-MESSAC;LA BOSSE-DE-BRETAGNE;1380.5
GUIPRY-MESSAC;ERCÉ-EN-LAMÉE;1390.5
GUIPRY-MESSAC;LES BRULAIS;1572.4
GUIPRY-MESSAC;LE PETIT-FOUGERAY;1528.8
GUIPRY-MESSAC;COMBLESSAC;1763.8
GUIPRY-MESSAC;SAINTE-MARIE;1368.1
GUIPRY-MESSAC;GOVEN;1439.6
GUIPRY-MESSAC;CHANTELOUP;1724.3
GUIPRY-MESSAC;BAULON;1840.0
